date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,province_name,latitude,longitude,year,month,month_name,year_month,is_dry_season,season,is_dry_day,is_extreme_heat,is_low_humidity,fire_danger_day
2010-08-08,24.0,31.9,27.3,83.0,0.5,6.8,3.0,180.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-09,25.0,31.5,27.9,83.0,0.0,7.2,4.0,225.0,3.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-10,25.0,32.5,27.8,82.0,0.0,7.4,4.0,225.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-11,24.0,34.0,28.0,78.0,0.6,6.5,3.0,45.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,1,0,1
2010-08-12,25.0,31.2,26.9,88.0,5.2,4.3,3.0,225.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-13,24.0,31.0,27.3,84.0,1.8,4.2,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-14,24.0,31.1,26.5,88.0,45.0,4.9,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-15,24.0,29.9,26.8,86.0,10.3,4.2,4.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-16,25.0,29.5,26.5,89.0,0.0,2.2,4.0,225.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-17,24.0,29.7,25.8,90.0,0.0,3.5,3.0,90.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-18,23.0,30.7,26.8,85.0,9.8,4.6,4.0,270.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-19,25.0,29.3,26.2,88.0,24.2,1.8,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-20,25.0,31.6,27.3,82.0,0.6,6.2,4.0,270.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-21,24.0,28.5,25.4,90.0,18.7,0.3,3.0,270.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-22,23.0,32.0,27.2,82.0,25.9,6.9,4.0,90.0,3.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-23,25.0,33.4,28.5,83.0,0.0,8.0,2.0,90.0,1.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-24,26.0,33.8,28.9,84.0,0.1,5.9,3.0,225.0,2.0,S ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-25,25.0,31.4,27.3,86.0,0.0,4.5,3.0,225.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-26,25.0,31.2,27.4,89.0,0.0,5.0,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-27,23.0,31.6,27.3,78.0,28.7,8.0,4.0,225.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-28,23.0,30.4,26.6,85.0,3.3,4.1,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-29,24.0,31.5,27.3,88.0,0.0,7.5,3.0,180.0,2.0,S ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),1,0,0,0
2010-08-30,24.0,31.5,26.8,86.0,3.5,5.3,3.0,45.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-08-31,22.0,32.0,26.7,80.0,13.1,7.5,4.0,225.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,8,Aug,2010-08,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-01,25.0,31.9,27.6,85.0,0.0,4.5,6.0,270.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-02,24.0,33.2,27.8,80.0,0.0,6.1,4.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,1
2010-09-03,26.0,30.8,27.6,87.0,4.6,0.0,2.0,180.0,1.0,S ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-04,25.0,30.4,26.4,91.0,0.0,1.6,5.0,360.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-05,24.0,29.6,25.7,87.0,18.0,1.8,2.0,45.0,1.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-06,25.0,28.6,26.0,89.0,40.7,1.6,2.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-07,25.0,31.0,26.3,87.0,31.0,0.9,4.0,45.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-08,23.0,31.1,26.3,88.0,1.0,4.7,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-09,23.0,27.8,24.5,94.0,0.9,0.0,3.0,225.0,1.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-10,23.0,30.1,25.6,86.0,14.2,0.1,2.0,45.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-11,23.0,32.0,27.2,82.0,0.0,7.7,3.0,135.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-12,24.0,31.6,27.6,85.0,0.0,6.7,5.0,270.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-13,24.0,31.4,26.9,82.0,0.0,7.9,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-14,24.0,32.2,28.2,80.0,0.0,8.0,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-15,24.0,31.6,26.9,85.0,0.0,3.5,2.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-16,24.0,29.7,26.6,82.0,0.0,4.6,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-17,23.0,31.0,26.7,84.0,10.2,3.5,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-18,25.0,32.0,28.0,81.0,1.0,7.2,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-19,25.0,31.6,27.4,86.0,2.6,2.0,2.0,225.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-20,25.0,31.0,27.1,88.0,0.0,4.5,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-21,24.0,30.7,26.3,89.0,3.2,3.7,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-22,23.0,32.0,26.5,88.0,15.8,4.2,6.0,90.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-23,24.0,30.5,25.7,91.0,0.2,2.9,3.0,270.0,1.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-09-24,24.0,31.3,25.8,93.0,12.1,4.2,3.0,270.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-25,24.0,31.0,26.5,88.0,10.3,5.6,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-26,23.0,31.4,27.0,83.0,61.8,8.0,2.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-27,25.0,29.3,26.1,88.0,42.0,0.1,2.0,170.0,1.0,S ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-28,24.0,27.4,25.3,92.0,5.3,0.0,5.0,225.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-29,24.0,30.1,26.0,89.0,94.5,3.2,3.0,270.0,2.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),0,0,0,0
2010-09-30,24.0,31.3,27.9,81.0,1.0,7.6,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,9,Sep,2010-09,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-01,25.0,31.3,27.4,87.0,0.0,5.2,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-02,24.0,32.8,28.1,84.0,0.0,6.5,4.0,270.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-03,25.0,30.0,27.0,88.0,16.2,0.1,8.0,90.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-04,25.0,30.8,27.3,87.0,1.2,2.3,2.0,45.0,0.0,NE,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-05,24.0,30.2,26.5,87.0,2.9,6.6,5.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-06,26.0,29.9,26.3,91.0,0.0,0.7,3.0,180.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-07,25.0,29.6,25.7,91.0,14.6,0.6,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-08,24.0,31.0,27.0,86.0,23.0,2.8,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-09,25.0,31.0,26.9,86.0,0.0,2.3,5.0,225.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-10,24.0,28.6,25.9,88.0,1.6,8.0,4.0,315.0,1.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-11,24.0,31.7,27.8,83.0,0.3,0.7,3.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-12,24.0,32.4,28.5,83.0,0.0,7.4,3.0,225.0,1.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-13,25.0,31.9,27.4,83.0,0.0,6.2,7.0,315.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-14,24.0,31.8,27.4,85.0,2.5,7.7,5.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-15,25.0,31.8,28.1,85.0,0.0,6.3,4.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-16,25.0,32.5,28.2,81.0,0.0,8.0,3.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-17,25.0,32.6,28.8,82.0,0.0,7.2,4.0,270.0,3.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-18,25.0,32.0,27.5,85.0,0.0,5.2,5.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-19,24.0,32.1,27.5,86.0,0.0,5.3,5.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-20,25.0,32.1,28.3,82.0,0.0,7.5,4.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-21,25.0,29.9,26.1,81.0,0.5,0.1,5.0,270.0,2.0,SW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-22,23.0,31.9,27.6,80.0,19.0,8.0,5.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-23,25.0,32.3,28.1,80.0,0.0,6.8,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-24,25.0,30.6,27.7,83.0,2.3,7.9,5.0,315.0,3.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-25,24.0,28.8,25.5,90.0,26.0,0.8,6.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-26,25.0,29.2,26.2,88.0,6.5,0.6,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-27,24.0,30.1,26.7,86.0,1.0,4.4,7.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),1,0,0,0
2010-10-28,24.0,30.5,26.2,87.0,30.0,2.8,4.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-29,24.0,30.8,26.7,84.0,3.1,5.1,4.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-30,24.0,30.0,26.0,88.0,32.5,0.2,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-10-31,24.0,28.0,25.2,91.0,29.4,0.0,8.0,315.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,10,Oct,2010-10,1,Dry Season (Jun-Oct),0,0,0,0
2010-11-01,24.0,29.0,24.6,93.0,10.2,0.8,5.0,315.0,2.0,S ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-02,23.0,26.2,24.7,91.0,14.8,0.0,7.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-03,23.0,31.7,28.5,80.0,6.3,7.2,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-04,24.0,31.6,27.6,83.0,0.0,8.0,6.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),1,0,0,0
2010-11-05,24.0,30.8,26.7,86.0,6.0,1.5,3.0,90.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-06,26.0,31.6,27.7,82.0,0.0,5.0,6.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),1,0,0,0
2010-11-07,24.0,30.5,25.6,85.0,16.5,4.0,4.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-08,24.0,28.6,25.8,90.0,3.0,0.0,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-09,24.0,30.5,24.9,93.0,5.5,3.3,6.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-10,24.0,31.0,26.3,91.0,4.7,2.4,4.0,180.0,2.0,E ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-11,24.0,31.2,26.8,84.0,12.5,5.3,3.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-12,25.0,30.9,27.6,83.0,0.0,4.7,3.0,270.0,2.0,NW,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),1,0,0,0
2010-11-13,24.0,28.8,25.2,92.0,8.1,7.1,5.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-14,24.0,31.2,26.9,86.0,13.9,0.0,5.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-15,24.0,32.0,26.7,84.0,3.3,4.1,3.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-16,24.0,31.1,26.4,89.0,2.4,4.2,4.0,270.0,2.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
2010-11-17,24.0,30.5,26.7,86.0,14.4,5.0,4.0,270.0,3.0,W ,96583,Stasiun Klimatologi Kalimantan Barat,Kab. Pontianak,Kalimantan Barat,0.075,109.19,2010,11,Nov,2010-11,0,Wet Season (Nov-May),0,0,0,0
