latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,khg_id,nama_khg,provinsi,kabupaten,peat_depth,depth_cm,fungsi_zona,luas_ha,is_peatland,peat_hazard_multiplier,nearest_station_city,nearest_station_province,station_dist_km,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm
-0.08263,109.42188,333.62,0.49,0.41,2025-04-19,551,N20,VIIRS,n,2,295.18,5.86,D,0,KHG_KB_02,KHG S. Ambawang - S. Landak,KALIMANTAN BARAT,Kubu Raya,Dalam (200-300 cm),260,Fungsi Budidaya Ekosistem Gambut,94310.0,1,1.25,Pontianak,Kalimantan Barat,10.804271141974402,0.316,0.36,0.376,28.6
3.5241,116.92565,330.3,0.56,0.43,2025-04-19,552,N20,VIIRS,n,2,282.96,4.89,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,76.399690741078,0.337,0.359,0.339,28.3
3.5117,116.50039,332.82,0.53,0.42,2025-04-19,552,N20,VIIRS,n,2,282.98,6.75,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,121.73340102229174,0.337,0.359,0.339,28.3
3.63214,116.63145,332.58,0.54,0.42,2025-04-19,552,N20,VIIRS,n,2,295.02,5.11,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,111.18320228351936,0.337,0.359,0.339,28.3
3.6292,116.62869,333.81,0.54,0.42,2025-04-19,552,N20,VIIRS,n,2,294.68,5.43,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,111.364856542573,0.337,0.359,0.339,28.3
0.62184,117.42491,299.93,0.49,0.65,2025-04-19,1651,N20,VIIRS,n,2,284.09,0.45,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,127.8197752870409,0.404,0.407,0.408,27.9
-2.16755,115.56609,302.94,0.73,0.76,2025-04-19,1832,N20,VIIRS,n,2,285.38,1.03,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,164.2551592694205,0.564,0.575,0.596,28.8
-2.33023,119.33951,335.91,0.39,0.36,2025-04-20,531,N20,VIIRS,n,2,282.3,7.98,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,301.4710572921403,0.387,0.391,0.409,28.6
-2.33076,119.33601,331.46,0.39,0.36,2025-04-20,531,N20,VIIRS,n,2,286.13,7.98,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,301.1390978255655,0.387,0.391,0.409,28.6
-1.15887,119.41265,326.61,0.4,0.37,2025-04-20,531,N20,VIIRS,n,2,294.54,1.47,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,262.4293744671793,0.375,0.389,0.405,28.7
-0.64261,115.9828,330.77,0.42,0.37,2025-04-20,532,N20,VIIRS,n,2,294.43,5.66,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,117.02180957200359,0.387,0.391,0.409,28.6
0.26489,116.35887,330.02,0.4,0.37,2025-04-20,532,N20,VIIRS,n,2,294.32,0.86,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,121.23568525871086,0.375,0.389,0.405,28.7
0.40827,116.68071,330.77,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,295.86,2.54,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,112.6418996253926,0.375,0.389,0.405,28.7
0.47708,116.77756,340.58,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,298.62,5.73,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,115.2763733517676,0.375,0.389,0.405,28.7
0.62297,116.7545,332.0,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,295.35,3.96,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,131.3748931489995,0.375,0.389,0.405,28.7
0.71279,117.14561,334.24,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,299.2,4.8,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,134.04267568006918,0.375,0.389,0.405,28.7
0.67087,116.86852,333.05,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,296.38,2.71,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,132.94332212206567,0.375,0.389,0.405,28.7
0.69817,116.73587,329.36,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,297.18,1.86,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,139.94019537784632,0.375,0.389,0.405,28.7
0.98796,117.05688,337.9,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,292.25,6.2,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,139.08861535272385,0.373,0.375,0.397,28.2
1.30729,116.67997,338.78,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,296.49,2.89,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,130.4676658141515,0.373,0.375,0.397,28.2
1.31062,116.67947,329.84,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,295.07,2.89,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,130.23555618056642,0.373,0.375,0.397,28.2
1.315,116.68593,352.1,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,297.12,8.5,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,129.39063571395337,0.373,0.375,0.397,28.2
1.35135,116.63421,353.35,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,303.04,21.88,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,130.54647674309237,0.373,0.375,0.397,28.2
1.35468,116.63371,342.74,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,296.6,5.16,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,130.3305418502306,0.373,0.375,0.397,28.2
1.35271,116.59835,333.39,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,296.59,4.79,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,133.34097636189242,0.373,0.375,0.397,28.2
1.77987,117.9147,336.77,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,297.21,6.24,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,64.45687183375267,0.373,0.375,0.397,28.2
1.89327,117.79067,333.46,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,297.03,4.83,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,45.80429785181534,0.373,0.375,0.397,28.2
2.20616,116.92254,331.33,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,295.21,1.73,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,62.220338382069876,0.373,0.375,0.397,28.2
2.20947,116.92205,330.65,0.39,0.36,2025-04-20,532,N20,VIIRS,n,2,298.44,1.73,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,62.301448443029535,0.373,0.375,0.397,28.2
3.14719,117.30529,340.96,0.38,0.36,2025-04-20,533,N20,VIIRS,n,2,304.54,94.25,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,34.564858933144436,0.317,0.346,0.338,28.9
3.15101,117.30823,332.39,0.38,0.36,2025-04-20,533,N20,VIIRS,n,2,294.43,22.85,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Tarakan,Kalimantan Utara,34.07292294665967,0.317,0.346,0.338,28.9
0.69201,117.54392,302.72,0.42,0.61,2025-04-20,1812,N20,VIIRS,n,2,286.86,0.91,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,139.02829000314443,0.375,0.389,0.405,28.7
0.68843,117.54128,302.22,0.42,0.61,2025-04-20,1812,N20,VIIRS,n,2,286.43,0.94,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,138.55817551884567,0.375,0.389,0.405,28.7
0.57217,117.45417,302.74,0.42,0.61,2025-04-20,1812,N20,VIIRS,n,2,286.77,0.61,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,123.34885704440795,0.375,0.389,0.405,28.7
-3.27056,116.10378,303.91,0.39,0.59,2025-04-20,1813,N20,VIIRS,n,2,286.01,0.74,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,143.41143580616603,0.561,0.563,0.594,28.9
1.43936,117.25673,331.6,0.39,0.44,2025-04-21,513,N20,VIIRS,n,2,285.81,5.85,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,84.51908056702044,0.356,0.363,0.394,28.3
1.43994,117.26036,356.17,0.39,0.44,2025-04-21,513,N20,VIIRS,l,2,284.72,14.31,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,84.33932044378344,0.356,0.363,0.394,28.3
-1.94366,115.85995,305.15,0.52,0.41,2025-04-21,1754,N20,VIIRS,n,2,287.24,1.69,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,135.22182371833432,0.404,0.385,0.404,28.0
2.32019,116.98672,335.23,0.42,0.61,2025-04-22,455,N20,VIIRS,n,2,285.41,4.53,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,57.52046266584161,0.394,0.38,0.387,27.6
-1.33641,113.39874,330.92,0.51,0.66,2025-04-22,634,N20,VIIRS,n,2,288.5,3.23,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,112.73427505623825,0.332,0.315,0.359,27.7
-1.18631,113.35249,331.82,0.51,0.66,2025-04-22,634,N20,VIIRS,n,2,282.63,4.74,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,129.7717397912815,0.332,0.315,0.359,27.7
-1.18705,113.34791,334.9,0.51,0.66,2025-04-22,634,N20,VIIRS,n,2,281.72,4.74,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,129.94325615985824,0.332,0.315,0.359,27.7
-3.86493,115.19458,310.43,0.39,0.36,2025-04-22,1736,N20,VIIRS,n,2,291.92,1.2,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,61.9343171273353,0.576,0.562,0.603,27.1
-0.06527,109.50683,334.67,0.45,0.39,2025-04-23,616,N20,VIIRS,n,2,293.68,3.15,D,0,KHG_KB_02,KHG S. Ambawang - S. Landak,KALIMANTAN BARAT,Kubu Raya,Dalam (200-300 cm),260,Fungsi Budidaya Ekosistem Gambut,94310.0,1,1.25,Pontianak,Kalimantan Barat,18.746519776901785,0.38,0.379,0.375,27.8
-1.12537,116.03959,296.87,0.42,0.45,2025-04-23,1716,N20,VIIRS,n,2,273.77,0.42,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,91.13743243254676,0.365,0.378,0.393,28.3
-1.31012,113.08115,308.35,0.33,0.55,2025-04-23,1717,N20,VIIRS,n,2,287.7,0.67,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,136.14658142000818,0.33,0.327,0.353,28.1
-1.60677,112.51789,304.63,0.36,0.57,2025-04-23,1717,N20,VIIRS,n,2,286.97,0.49,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,113.65535039696604,0.463,0.446,0.454,27.4
-1.22588,119.34294,339.86,0.58,0.52,2025-04-24,557,N20,VIIRS,n,2,282.6,15.95,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,257.2608952154244,0.418,0.411,0.391,26.8
0.34059,116.60281,338.22,0.4,0.45,2025-04-24,557,N20,VIIRS,n,2,287.8,4.24,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,110.46202665649503,0.418,0.411,0.391,26.8
0.68835,117.54539,328.44,0.47,0.48,2025-04-24,557,N20,VIIRS,n,2,276.46,4.52,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,138.69578262816253,0.418,0.411,0.391,26.8
0.64954,117.14869,339.89,0.44,0.46,2025-04-24,557,N20,VIIRS,n,2,282.83,5.0,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,127.02299652554142,0.418,0.411,0.391,26.8
0.81208,116.96777,333.82,0.43,0.46,2025-04-24,557,N20,VIIRS,n,2,280.73,3.45,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,146.37072664497953,0.418,0.411,0.391,26.8
0.47766,109.69453,340.92,0.49,0.48,2025-04-25,539,N20,VIIRS,n,2,291.79,11.08,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,68.23573688033633,0.379,0.379,0.374,28.0
-1.33617,113.0807,367.0,0.32,0.55,2025-04-26,519,N20,VIIRS,h,2,290.94,8.34,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,133.85742754803283,0.484,0.48,0.443,27.0
-1.33661,113.07784,339.84,0.32,0.55,2025-04-26,519,N20,VIIRS,n,2,290.91,6.91,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,133.77485415579292,0.484,0.48,0.443,27.0
-0.83565,116.21812,340.15,0.39,0.44,2025-04-26,519,N20,VIIRS,n,2,293.71,7.4,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,83.41638633385529,0.419,0.421,0.408,26.9
-1.28722,112.99691,329.2,0.33,0.55,2025-04-26,519,N20,VIIRS,n,2,290.26,2.69,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,138.60100704376032,0.484,0.48,0.443,27.0
0.58333,109.37363,326.95,0.55,0.68,2025-04-26,520,N20,VIIRS,n,2,288.2,3.69,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,55.712862955855336,0.246,0.265,0.264,27.8
1.16467,117.67946,302.72,0.51,0.49,2025-04-26,1800,N20,VIIRS,n,2,289.44,0.7,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,113.38168090566704,0.408,0.407,0.397,26.6
0.69261,117.5415,332.58,0.51,0.49,2025-04-26,1800,N20,VIIRS,n,2,288.02,8.26,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,139.00581533845994,0.408,0.411,0.393,27.2
0.6919,117.54597,335.81,0.51,0.49,2025-04-26,1800,N20,VIIRS,n,2,289.24,8.26,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,139.08962205540286,0.408,0.411,0.393,27.2
-1.70244,119.3093,306.48,0.37,0.58,2025-04-26,1800,N20,VIIRS,n,2,283.15,0.36,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,275.2408531470772,0.408,0.411,0.393,27.2
-0.24253,117.3299,367.0,0.34,0.56,2025-04-27,500,N20,VIIRS,h,2,290.6,5.95,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,34.810110203371195,0.381,0.39,0.394,27.8
0.68761,117.54472,340.36,0.63,0.54,2025-04-27,501,N20,VIIRS,n,2,292.6,12.65,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,138.59409782765792,0.381,0.39,0.394,27.8
0.81504,116.75834,339.72,0.36,0.57,2025-04-27,501,N20,VIIRS,n,2,290.21,3.01,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,151.55082043432566,0.381,0.39,0.394,27.8
2.12702,117.65414,326.14,0.59,0.53,2025-04-27,501,N20,VIIRS,n,2,291.85,2.6,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,19.64355117187259,0.382,0.385,0.395,27.9
-0.15825,112.08577,327.1,0.56,0.69,2025-04-27,641,N20,VIIRS,n,2,286.96,4.29,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,72.32845748524755,0.403,0.404,0.404,26.9
-0.27785,110.12702,328.57,0.41,0.6,2025-04-27,641,N20,VIIRS,n,2,275.07,11.51,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,91.4487114964498,0.366,0.357,0.373,28.0
-0.27732,110.13041,356.41,0.41,0.6,2025-04-27,641,N20,VIIRS,l,2,275.44,11.51,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,91.78922889930188,0.366,0.357,0.373,28.0
0.04287,111.57416,329.84,0.52,0.67,2025-04-27,641,N20,VIIRS,n,2,287.91,3.94,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,11.44709935234693,0.403,0.404,0.404,26.9
1.11969,109.45448,339.31,0.39,0.59,2025-04-27,642,N20,VIIRS,n,2,291.68,3.2,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,57.317097902079986,0.22,0.244,0.262,27.8
-0.91354,117.11192,308.4,0.41,0.37,2025-04-27,1742,N20,VIIRS,n,2,283.22,0.54,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,46.075131982121896,0.416,0.418,0.413,27.4
-1.23674,109.22096,311.45,0.45,0.47,2025-04-27,1742,N20,VIIRS,n,2,280.12,1.7,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,107.32402663335539,0.357,0.353,0.338,28.0
-2.98815,115.2116,305.29,0.39,0.36,2025-04-27,1742,N20,VIIRS,n,2,291.17,0.75,N,0,KHG_KS_03,KHG S. Tapin - S. Muning,KALIMANTAN SELATAN,Tapin,Sedang (100-200 cm),160,Fungsi Budidaya Ekosistem Gambut,71800.0,1,1.15,Banjarbaru,Kalimantan Selatan,66.73970260858643,0.551,0.539,0.571,27.9
-3.21898,116.27791,307.75,0.4,0.37,2025-04-27,1742,N20,VIIRS,n,2,289.49,1.4,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,163.37046520298819,0.551,0.539,0.571,27.9
0.44553,111.99823,329.32,0.53,0.5,2025-04-28,622,N20,VIIRS,n,2,291.56,2.85,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,72.04729098344929,0.388,0.384,0.395,27.4
0.35246,109.35764,329.34,0.54,0.42,2025-04-28,623,N20,VIIRS,n,2,285.47,2.98,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,42.07593432190426,0.378,0.361,0.372,28.3
0.402,109.24309,332.19,0.53,0.42,2025-04-28,623,N20,VIIRS,n,2,293.11,3.24,D,0,KHG_KB_03,KHG S. Mempawah - S. Peniti,KALIMANTAN BARAT,Mempawah,Sedang (100-200 cm),160,Fungsi Budidaya Ekosistem Gambut,72540.0,1,1.15,Pontianak,Kalimantan Barat,48.80507777506471,0.378,0.361,0.372,28.3
0.43458,109.00173,335.46,0.51,0.41,2025-04-28,623,N20,VIIRS,n,2,296.27,4.27,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,51.945900361735,0.213,0.228,0.26,27.9
0.50123,109.31272,331.62,0.53,0.42,2025-04-28,623,N20,VIIRS,n,2,292.65,5.34,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,57.41369919753773,0.213,0.228,0.26,27.9
0.5005,109.30795,330.97,0.53,0.42,2025-04-28,623,N20,VIIRS,n,2,291.59,7.32,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,57.144052994713235,0.213,0.228,0.26,27.9
0.82342,111.10733,338.86,0.47,0.48,2025-04-28,623,N20,VIIRS,n,2,292.74,12.62,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,93.57843050096164,0.388,0.384,0.395,27.4
0.51892,109.12149,333.35,0.52,0.42,2025-04-28,623,N20,VIIRS,n,2,293.65,5.72,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,45.13084139650515,0.213,0.228,0.26,27.9
0.82458,111.10815,344.24,0.47,0.48,2025-04-28,623,N20,VIIRS,n,2,291.31,9.5,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,93.65503326107464,0.388,0.384,0.395,27.4
0.56187,109.12681,343.23,0.52,0.42,2025-04-28,623,N20,VIIRS,n,2,293.38,9.26,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,40.88838177733431,0.213,0.228,0.26,27.9
-0.91207,117.11477,305.82,0.45,0.39,2025-04-28,1723,N20,VIIRS,n,2,287.75,0.58,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,46.40026851368125,0.398,0.407,0.412,27.6
-1.23424,109.21877,305.43,0.48,0.64,2025-04-28,1723,N20,VIIRS,n,2,287.45,2.35,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,107.68742870769294,0.368,0.345,0.326,28.0
-3.86576,115.19296,313.17,0.52,0.42,2025-04-28,1724,N20,VIIRS,n,2,279.92,1.81,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,61.88407221787534,0.527,0.527,0.564,27.9
-0.44234,110.30738,330.12,0.38,0.36,2025-04-29,603,N20,VIIRS,n,2,294.67,2.31,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,116.63362678668554,0.366,0.368,0.371,28.2
-0.18379,111.9521,333.31,0.42,0.37,2025-04-29,603,N20,VIIRS,n,2,297.82,3.45,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,59.84697004442289,0.39,0.387,0.391,27.0
0.03235,109.29723,334.4,0.39,0.36,2025-04-29,604,N20,VIIRS,n,2,296.23,2.51,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,8.223890595296266,0.366,0.368,0.371,28.2
0.16647,110.02556,333.0,0.38,0.36,2025-04-29,604,N20,VIIRS,n,2,295.57,2.46,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,78.78116884710748,0.366,0.368,0.371,28.2
0.4974,112.06186,349.66,0.43,0.38,2025-04-29,604,N20,VIIRS,n,2,300.48,22.16,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,81.14721375769754,0.39,0.387,0.391,27.0
0.50087,112.06135,331.91,0.43,0.38,2025-04-29,604,N20,VIIRS,n,2,295.74,22.16,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sintang,Kalimantan Barat,81.33075389476839,0.39,0.387,0.391,27.0
